"Time stamp","Subarray 1 Cell temperature (steady state) | (C)"
"163650",43.2765
"163651",41.8444
"163652",38.0076
"163653",28.443
"163654",24.7
"163655",24.3
"163656",24.2
"163657",24.2
"163658",24.1
"163659",23.9
"163660",23.6
"163661",23.5
"163662",23.4
"163663",23.4
"163664",23.3
"163665",23.6
"163666",33.6299
"163667",39.8934
"163668",43.3529
"163669",44.5412
"163670",45.2666
"163671",45.0636
"163672",44.9418
"163673",44.4219
"163674",43.8336
"163675",42.153
"163676",38.1047
"163677",28.9556
"163678",25
"163679",24.8
"163680",24.8
"163681",24.6
"163682",24.5
"163683",24.4
"163684",24.2
"163685",24
"163686",23.8
"163687",23.6
"163688",23.6
"163689",23.8
"163690",32.6511
"163691",35.0727
"163692",40.0265
"163693",41.6562
"163694",42.3685
"163695",42.7692
"163696",42.9946
"163697",42.1383
"163698",39.7572
"163699",41.4879
"163700",37.9209
"163701",28.5325
"163702",24.6
"163703",24.3
"163704",24.1
"163705",23.9
"163706",23.8
"163707",23.6
"163708",23.5
"163709",23.3
"163710",23.2
"163711",23
"163712",23.1
"163713",23.2
"163714",33.431
"163715",39.5479
"163716",41.6587
"163717",42.3037
"163718",42.3194
"163719",44.3898
"163720",44.6737
"163721",44.2321
"163722",43.6337
"163723",41.7287
"163724",37.4632
"163725",27.8952
"163726",24.3
"163727",24
"163728",23.7
"163729",23.4
"163730",23.2
"163731",23
"163732",22.8
"163733",22.7
"163734",22.8
"163735",22.8
"163736",22.7
"163737",23
"163738",32.4195
"163739",39.1281
"163740",42.9028
"163741",44.6475
"163742",45.3626
"163743",45.4706
"163744",45.0451
"163745",44.3962
"163746",41.6013
"163747",40.8688
"163748",36.0739
"163749",27.2285
"163750",24.7
"163751",24.3
"163752",24.1
"163753",24
"163754",23.9
"163755",23.8
"163756",23.7
"163757",23.6
"163758",23.4
"163759",23.4
"163760",23.3
"163761",23.4
"163762",31.5354
"163763",37.7892
"163764",40.8801
"163765",42.3494
"163766",42.8973
"163767",43.0861
"163768",43.3318
"163769",43.2946
"163770",42.6617
"163771",40.6498
"163772",36.4151
"163773",27.2243
"163774",24.8
"163775",24.7
"163776",24.6
"163777",24.5
"163778",24.4
"163779",24.3
"163780",24.2
"163781",24.1
"163782",24
"163783",23.9
"163784",23.8
"163785",24
"163786",29.8039
"163787",29.8515
"163788",38.0173
"163789",38.2155
"163790",42.13
"163791",42.5589
"163792",43.1248
"163793",39.2289
"163794",36.2297
"163795",34.0963
"163796",32.8666
"163797",27.2424
"163798",25.1
"163799",24.9
"163800",24.8
"163801",24.7
"163802",24.5
"163803",24.3
"163804",24.2
"163805",24.1
"163806",24
"163807",23.9
"163808",23.9
"163809",24.3
"163810",31.7369
"163811",37.451
"163812",34.2634
"163813",35.0593
"163814",41.6321
"163815",39.2692
"163816",40.2298
"163817",39.7811
"163818",34.4776
"163819",39.4948
"163820",36.4802
"163821",27.6661
"163822",25.2
"163823",24.8
"163824",24.6
"163825",24.5
"163826",24.4
"163827",24.2
"163828",24
"163829",23.9
"163830",23.8
"163831",23.7
"163832",23.8
"163833",24.1
"163834",32.4743
"163835",38.4468
"163836",42.2186
"163837",43.7351
"163838",44.8304
"163839",45.0604
"163840",44.9548
"163841",44.1778
"163842",42.0899
"163843",32.9999
"163844",32.3738
"163845",27.1049
"163846",25.2
"163847",24.9
"163848",24.8
"163849",24.8
"163850",24.8
"163851",24.6
"163852",24.3
"163853",24.2
"163854",24.2
"163855",24.1
"163856",24
"163857",24.1
"163858",32.2259
"163859",33.3637
"163860",41.9689
"163861",43.0242
"163862",43.6828
"163863",43.9531
"163864",44.0945
"163865",43.6481
"163866",42.6964
"163867",40.1587
"163868",35.2327
"163869",27.0685
"163870",25.1
"163871",24.7
"163872",24.6
"163873",24.5
"163874",24.4
"163875",24.3
"163876",24.2
"163877",24.1
"163878",24
"163879",23.9
"163880",23.9
"163881",24.1
"163882",31.1905
"163883",37.1862
"163884",41.265
"163885",41.0624
"163886",43.6357
"163887",42.1529
"163888",43.2772
"163889",42.559
"163890",41.1243
"163891",38.5131
"163892",34.118
"163893",26.8601
"163894",25.2
"163895",25
"163896",24.9
"163897",24.8
"163898",24.7
"163899",24.5
"163900",24.4
"163901",24.1
"163902",23.9
"163903",23.7
"163904",23.7
"163905",24
"163906",31.923
"163907",37.7306
"163908",41.0285
"163909",42.291
"163910",40.6001
"163911",42.1603
"163912",42.9603
"163913",42.5265
"163914",41.6068
"163915",39.3212
"163916",34.994
"163917",27.0319
"163918",24.9
"163919",24.7
"163920",24.5
"163921",24.4
"163922",24.4
"163923",24.3
"163924",24.2
"163925",24.1
"163926",24
"163927",23.9
"163928",23.9
"163929",24
"163930",31.4893
"163931",37.7996
"163932",41.7597
"163933",43.6944
"163934",44.061
"163935",44.2468
"163936",43.9416
"163937",43.4822
"163938",42.3662
"163939",40.2339
"163940",35.6137
"163941",26.9189
"163942",24.7
"163943",24.5
"163944",24.3
"163945",24.1
"163946",24
"163947",23.8
"163948",23.6
"163949",23.4
"163950",23.3
"163951",23.3
"163952",23.1
"163953",23.1
"163954",34.7063
"163955",41.3444
"163956",44.7282
"163957",45.9093
"163958",46.3036
"163959",46.4537
"163960",46.4311
"163961",46.1722
"163962",45.2511
"163963",42.8858
"163964",38.3153
"163965",28.1276
"163966",25
"163967",24.9
"163968",24.7
"163969",24.5
"163970",24.3
"163971",24.2
"163972",24
"163973",23.9
"163974",23.7
"163975",23.7
"163976",23.6
"163977",23.7
"163978",34.896
"163979",41.9059
"163980",45.862
"163981",47.6792
"163982",47.4254
"163983",45.9979
"163984",36.3571
"163985",39.7565
"163986",45.4371
"163987",42.6523
"163988",37.6973
"163989",27.8336
"163990",24.9
"163991",24.7
"163992",24.5
"163993",24.3
"163994",23.9
"163995",23.6
"163996",23.4
"163997",23.1
"163998",22.9
"163999",22.8
"164000",22.7
"164001",23.1
"164002",35.7865
"164003",40.0508
"164004",46.3945
"164005",48.2553
"164006",49.2443
"164007",49.7646
"164008",49.533
"164009",48.7441
"164010",47.6182
"164011",44.7172
"164012",39.6399
"164013",28.5872
"164014",25
"164015",24.5
"164016",24.2
"164017",23.9
"164018",23.7
"164019",23.5
"164020",23.5
"164021",23.5
"164022",23.5
"164023",23.5
"164024",23.5
"164025",23.8
"164026",36.9238
"164027",43.8473
"164028",48.1081
"164029",49.7914
"164030",51.0041
"164031",51.8823
"164032",51.6844
"164033",51.093
"164034",49.6108
"164035",46.2843
"164036",40.4896
"164037",29.7141
"164038",26.4
"164039",25.9
"164040",25.5
"164041",25.1
"164042",24.8
"164043",24.5
"164044",24.2
"164045",24.2
"164046",24.3
"164047",24.3
"164048",24.3
"164049",24.5
"164050",36.3789
"164051",40.187
"164052",47.5222
"164053",48.7601
"164054",48.8708
"164055",48.8041
"164056",48.0574
"164057",47.166
"164058",45.5586
"164059",43.2128
"164060",38.5122
"164061",28.8688
"164062",26.1
"164063",25.8
"164064",25.5
"164065",25.2
"164066",24.9
"164067",24.7
"164068",24.5
"164069",24.2
"164070",24.1
"164071",24
"164072",24
"164073",24.1
"164074",28.5439
"164075",29.8831
"164076",33.6931
"164077",36.6364
"164078",40.3173
"164079",38.0897
"164080",39.7722
"164081",37.5118
"164082",36.5785
"164083",40.5611
"164084",36.4729
"164085",27.9667
"164086",25.5
"164087",25.2
"164088",24.9
"164089",24.8
"164090",24.7
"164091",24.6
"164092",24.5
"164093",24.4
"164094",24.3
"164095",24.1
"164096",24
"164097",24.2
"164098",33.9128
"164099",39.2026
"164100",42.177
"164101",43.2355
"164102",41.559
"164103",40.7989
"164104",44.5019
"164105",44.2903
"164106",43.4387
"164107",41.5
"164108",36.9405
"164109",28.0716
"164110",25.4
"164111",25.2
"164112",25
"164113",24.9
"164114",24.8
"164115",24.8
"164116",24.8
"164117",24.7
"164118",24.6
"164119",24.5
"164120",24.4
"164121",24.5
"164122",33.0884
"164123",38.3442
"164124",41.3397
"164125",42.6694
"164126",40.0199
"164127",40.3668
"164128",38.6598
"164129",40.4991
"164130",40.3033
"164131",37.1897
"164132",34.1099
"164133",27.0029
"164134",25.9
"164135",25.7
"164136",25.6
"164137",25.5
"164138",25.3
"164139",25.1
"164140",24.9
"164141",24.8
"164142",24.7
"164143",24.6
"164144",24.5
"164145",24.6
"164146",31.3252
"164147",31.9113
"164148",36.7386
"164149",38.2382
"164150",39.0322
"164151",39.3588
"164152",40.782
"164153",39.4327
"164154",35.893
"164155",35.3252
"164156",33.5398
"164157",26.9291
"164158",25.9
"164159",25.7
"164160",25.6
"164161",25.4
"164162",25.3
"164163",25.1
"164164",24.9
"164165",24.7
"164166",24.5
"164167",24.4
"164168",24.3
"164169",24.5
"164170",31.6914
"164171",35.425
"164172",39.8225
"164173",41.6092
"164174",42.3999
"164175",42.4995
"164176",42.6227
"164177",40.7563
"164178",40.5867
"164179",38.5983
"164180",33.62
"164181",26.6597
"164182",25.5
"164183",25.2
"164184",25
"164185",24.9
"164186",24.8
"164187",24.8
"164188",24.7
"164189",24.6
"164190",24.6
"164191",24.6
"164192",24.5
"164193",24.7
"164194",31.19
"164195",36.3565
"164196",39.7083
"164197",41.6848
"164198",42.6614
"164199",43.0122
"164200",43.111
"164201",43.0588
"164202",40.1578
"164203",40.0334
"164204",35.0146
"164205",27.0482
"164206",25.5
"164207",25.3
"164208",25.2
"164209",25.2
"164210",25.2
"164211",25.2
"164212",25.1
"164213",25
"164214",24.9
"164215",24.7
"164216",24.6
"164217",24.7
"164218",33.2385
"164219",38.907
"164220",42.4547
"164221",43.9832
"164222",44.9307
"164223",45.1454
"164224",45.162
"164225",44.9767
"164226",43.9444
"164227",41.5957
"164228",36.4415
"164229",27.5368
"164230",25.7
"164231",25.5
"164232",25.3
"164233",25.3
"164234",25.2
"164235",25.1
"164236",25
"164237",24.8
"164238",24.6
"164239",24.6
"164240",24.5
"164241",24.8
"164242",35.2562
"164243",40.7058
"164244",43.5518
"164245",44.6972
"164246",45.3199
"164247",45.7036
"164248",45.9116
"164249",45.5525
"164250",41.8197
"164251",42.4564
"164252",37.492
"164253",28.3195
"164254",25.9
"164255",25.6
"164256",25.5
"164257",25.5
"164258",25.5
"164259",25.5
"164260",25.5
"164261",25.4
"164262",25.2
"164263",25
"164264",24.8
"164265",24.8
"164266",30.1242
"164267",34.1486
"164268",36.7503
"164269",40.0485
"164270",41.2651
"164271",41.5529
"164272",42.0697
"164273",43.1873
"164274",45.4323
"164275",42.7871
"164276",37.4984
"164277",28.0034
"164278",26
"164279",25.8
"164280",25.6
"164281",25.4
"164282",25.2
"164283",25.1
"164284",25
"164285",24.8
"164286",24.7
"164287",24.7
"164288",24.7
"164289",25
"164290",28.9666
"164291",32.4756
"164292",35.6359
"164293",37.9062
"164294",39.1622
"164295",39.7467
"164296",39.4659
"164297",38.3858
"164298",42.1363
"164299",38.3642
"164300",36.2299
"164301",27.773
"164302",25.9
"164303",25.6
"164304",25.4
"164305",25.3
"164306",25.2
"164307",25
"164308",24.9
"164309",24.7
"164310",24.5
"164311",24.4
"164312",24.3
"164313",24.4
"164314",32.2619
"164315",36.523
"164316",39.4062
"164317",41.1918
"164318",42.3487
"164319",42.6986
"164320",42.6593
"164321",42.0656
"164322",41.6532
"164323",40.7553
"164324",35.5758
"164325",27.5274
"164326",25.8
"164327",25.7
"164328",25.4
"164329",25.2
"164330",24.9
"164331",24.7
"164332",24.5
"164333",24.3
"164334",24.1
"164335",24.1
"164336",24.1
"164337",24.4
"164338",29.5758
"164339",33.2433
"164340",36.5441
"164341",38.9499
"164342",40.6667
"164343",41.9615
"164344",41.942
"164345",46.097
"164346",46.5141
"164347",43.0852
"164348",37.689
"164349",28.5317
"164350",25.9
"164351",25.6
"164352",25.3
"164353",25.2
"164354",25
"164355",24.9
"164356",24.7
"164357",24.7
"164358",24.7
"164359",24.7
"164360",24.7
"164361",25
"164362",33.2015
"164363",38.7965
"164364",42.7982
"164365",44.0786
"164366",44.6483
"164367",44.5222
"164368",43.0329
"164369",39.1763
"164370",37.8741
"164371",30.8179
"164372",31.2362
"164373",27.077
"164374",26
"164375",25.7
"164376",25.5
"164377",25.4
"164378",25.2
"164379",24.9
"164380",24.8
"164381",24.7
"164382",24.5
"164383",24.3
"164384",24.1
"164385",24.4
"164386",36.1607
"164387",41.8406
"164388",45.2927
"164389",47.1646
"164390",48.5423
"164391",49.3321
"164392",49.2876
"164393",48.7109
"164394",47.6512
"164395",44.8364
"164396",39.3788
"164397",28.986
"164398",26.1
"164399",25.6
"164400",25.3
"164401",25
"164402",24.8
"164403",24.7
"164404",24.6
"164405",24.5
"164406",24.4
"164407",24.3
"164408",24.2
"164409",24.6
"164410",35.3726
"164411",41.6574
"164412",45.8877
"164413",48.0397
"164414",48.627
"164415",48.4142
"164416",48.0762
"164417",44.6273
"164418",45.5566
"164419",40.6905
"164420",38.05
"164421",28.5022
"164422",25.8
"164423",25.4
"164424",25.1
"164425",24.9
"164426",24.6
"164427",24.6
"164428",24.5
"164429",24.4
"164430",24.3
"164431",24.1
"164432",24
"164433",24.3899
"164434",36.2064
"164435",41.861
"164436",45.0997
"164437",46.6036
"164438",47.0709
"164439",47.0771
"164440",46.767
"164441",42.0247
"164442",39.8251
"164443",38.5918
"164444",38.0888
"164445",28.4096
"164446",25.5
"164447",25.3
"164448",25
"164449",24.9
"164450",24.7
"164451",24.6
"164452",24.5
"164453",24.3
"164454",24.3
"164455",24.2
"164456",24.1
"164457",24.4621
"164458",33.2878
"164459",36.9007
"164460",39.8045
"164461",42.891
"164462",43.8197
"164463",44.575
"164464",43.5715
"164465",47.9163
"164466",41.6104
"164467",32.3002
"164468",39.166
"164469",29.5532
"164470",26.1
"164471",25.7
"164472",25.4
"164473",25.2
"164474",25
"164475",24.8
"164476",24.8
"164477",24.7
"164478",24.6
"164479",24.5
"164480",24.4
"164481",24.8128
"164482",37.9907
"164483",44.5225
"164484",48.3259
"164485",49.9101
"164486",50.8396
"164487",50.896
"164488",50.0317
"164489",48.9506
"164490",47.5986
"164491",45.2381
"164492",40.1922
"164493",29.4616
"164494",26.1
"164495",25.7
"164496",25.5
"164497",25.4
"164498",25.2
"164499",25
"164500",24.8
"164501",24.6
"164502",24.5
"164503",24.3
"164504",24.3
"164505",25.3276
"164506",37.086
"164507",42.7538
"164508",45.9044
"164509",47.1716
"164510",47.9023
"164511",47.8819
"164512",47.6799
"164513",47.1928
"164514",46.2136
"164515",43.9355
"164516",39.2481
"164517",28.9844
"164518",26.3
"164519",26.1
"164520",25.8
"164521",25.5
"164522",25.1
"164523",24.8
"164524",24.6
"164525",24.5
"164526",24.6
"164527",24.6
"164528",24.7
"164529",25.5144
"164530",36.7892
"164531",42.2973
"164532",45.4464
"164533",46.7108
"164534",47.3841
"164535",47.4731
"164536",47.2177
"164537",46.524
"164538",45.6347
"164539",43.0434
"164540",38.3113
"164541",28.8422
"164542",26.4
"164543",26.1
"164544",25.9
"164545",25.8
"164546",25.6
"164547",25.4
"164548",25.3
"164549",25.2
"164550",25.1
"164551",25
"164552",25.1
"164553",25.8259
"164554",35.2743
"164555",40.4807
"164556",43.5809
"164557",44.9212
"164558",45.3926
"164559",45.6215
"164560",42.3881
"164561",41.2899
"164562",38.2316
"164563",42.6247
"164564",37.8616
"164565",28.6623
"164566",26.5
"164567",26.3
"164568",26.1
"164569",26.1
"164570",26
"164571",25.8
"164572",25.7
"164573",25.6
"164574",25.5
"164575",25.5
"164576",25.4
"164577",25.7141
"164578",32.3581
"164579",35.558
"164580",38.1299
"164581",40.1506
"164582",41.2325
"164583",41.4274
"164584",40.9867
"164585",44.0279
"164586",43.444
"164587",40.6153
"164588",35.7808
"164589",27.8155
"164590",26.4
"164591",26.1
"164592",25.9
"164593",25.7
"164594",25.5
"164595",25.4
"164596",25.3
"164597",25.2
"164598",25.1
"164599",25.2
"164600",25.2
"164601",25.549
"164602",33.859
"164603",39.7777
"164604",43.0894
"164605",44.6433
"164606",45.4223
"164607",45.6037
"164608",45.5034
"164609",41.8273
"164610",36.2413
"164611",31.6281
"164612",29.3017
"164613",27.2408
"164614",26.7
"164615",26.4
"164616",26.3
"164617",26.1
"164618",26
"164619",25.8
"164620",25.6
"164621",25.5
"164622",25.3
"164623",25.2
"164624",25
"164625",25.328
"164626",34.9073
"164627",40.8288
"164628",44.3844
"164629",46.5809
"164630",46.9764
"164631",47.0218
"164632",46.7814
"164633",46.0849
"164634",44.9885
"164635",42.4804
"164636",38.1675
"164637",28.9556
"164638",26.4
"164639",26.1
"164640",25.9
"164641",25.7
"164642",25.7
"164643",25.6
"164644",25.5
"164645",25.3
"164646",25
"164647",25
"164648",25
"164649",25.7148
"164650",36.5209
"164651",42.167
"164652",44.8629
"164653",45.8298
"164654",46.8042
"164655",47.2854
"164656",47.2816
"164657",46.8609
"164658",45.2107
"164659",43.8253
"164660",38.5804
"164661",28.7158
"164662",26.4
"164663",26.1
"164664",25.8
"164665",25.5
"164666",25.3
"164667",25.1
"164668",25
"164669",24.9
"164670",24.8
"164671",24.7
"164672",24.6
"164673",25.6829
"164674",37.4433
"164675",43.6312
"164676",47.1922
"164677",48.5922
"164678",49.2877
"164679",49.6017
"164680",49.424
"164681",48.5017
"164682",47.1238
"164683",44.08
"164684",38.7056
"164685",28.9635
"164686",26.4
"164687",26.1
"164688",26
"164689",25.9
"164690",25.7
"164691",25.5
"164692",25.3
"164693",25.2
"164694",25.1
"164695",25
"164696",24.9
"164697",26.0069
"164698",38.5633
"164699",45.3901
"164700",48.9366
"164701",50.1777
"164702",50.823
"164703",50.8181
"164704",50.071
"164705",48.7844
"164706",47.3759
"164707",44.1972
"164708",38.6712
"164709",29.2214
"164710",26.7
"164711",26.4
"164712",26.3
"164713",26.2
"164714",26
"164715",25.8
"164716",25.6
"164717",25.5
"164718",25.3
"164719",25.2
"164720",25.1
"164721",25.7703
"164722",34.775
"164723",40.415
"164724",44.5463
"164725",46.8107
"164726",48.2027
"164727",48.57
"164728",48.7536
"164729",47.9527
"164730",47.0479
"164731",44.1243
"164732",38.9172
"164733",29.5973
"164734",26.9
"164735",26.6
"164736",26.4
"164737",26.2
"164738",26
"164739",25.8
"164740",25.7
"164741",25.6
"164742",25.4
"164743",25.3
"164744",25.3
"164745",26.1431
"164746",35.8472
"164747",41.706
"164748",46.2343
"164749",47.8329
"164750",48.3134
"164751",48.2498
"164752",48.7664
"164753",48.2052
"164754",46.1957
"164755",43.784
"164756",38.7283
"164757",29.4755
"164758",26.9
"164759",26.6
"164760",26.5
"164761",26.4
"164762",26.3
"164763",26.1
"164764",25.9
"164765",25.7
"164766",25.6
"164767",25.4
"164768",25.4
"164769",26.7377
"164770",36.956
"164771",42.1133
"164772",45.1842
"164773",46.7457
"164774",47.8841
"164775",48.2082
"164776",42.49
"164777",46.954
"164778",46.3182
"164779",43.8578
"164780",39.0444
"164781",29.4608
"164782",27.1
"164783",26.9
"164784",26.8
"164785",26.7
"164786",26.6
"164787",26.4
"164788",26.1
"164789",25.8
"164790",25.7
"164791",25.6
"164792",25.5
"164793",25.9964
"164794",31.9818
"164795",36.4378
"164796",39.9449
"164797",42.5273
"164798",43.6271
"164799",43.7647
"164800",47.3789
"164801",47.4923
"164802",46.556
"164803",44.0861
"164804",39.0881
"164805",29.3552
"164806",26.8
"164807",26.6
"164808",26.5
"164809",26.3
"164810",26.1
"164811",25.8
"164812",25.6
"164813",25.4
"164814",25.3
"164815",25.2
"164816",25.1
"164817",26.4718
"164818",37.4558
"164819",42.5308
"164820",45.4932
"164821",46.837
"164822",47.3449
"164823",47.1754
"164824",46.7374
"164825",45.9745
"164826",45.0143
"164827",42.6838
"164828",38.2034
"164829",29.281
"164830",27
"164831",26.6
"164832",26.3
"164833",26
"164834",25.9
"164835",25.7
"164836",25.5
"164837",25.3
"164838",25.1
"164839",25
"164840",24.9
"164841",25.2546
"164842",32.168
"164843",36.021
"164844",37.65
"164845",38.9587
"164846",39.146
"164847",39.5581
"164848",41.7908
"164849",36.819
"164850",39.4636
"164851",37.5293
"164852",37.5761
"164853",29.0067
"164854",26.6
"164855",26.2
"164856",26
"164857",25.6
"164858",25.3
"164859",24.9
"164860",24.7
"164861",24.5
"164862",24.4
"164863",24.5
"164864",24.7
"164865",25.678
"164866",35.2597
"164867",39.8697
"164868",42.575
"164869",43.9957
"164870",45.1369
"164871",45.7914
"164872",46.0983
"164873",45.6107
"164874",44.4674
"164875",42.3939
"164876",37.9582
"164877",28.8335
"164878",26.3
"164879",26
"164880",25.8
"164881",25.8
"164882",25.7
"164883",25.6
"164884",25.5
"164885",25.3
"164886",25
"164887",24.7
"164888",24.4
"164889",26.1935
"164890",36.5942
"164891",41.2455
"164892",43.377
"164893",44.2026
"164894",45.1058
"164895",45.2604
"164896",45.6293
"164897",45.4444
"164898",44.4722
"164899",42.129
"164900",37.4823
"164901",28.807
"164902",26.3
"164903",26.1
"164904",25.9
"164905",25.7
"164906",25.5
"164907",25.3
"164908",25.1
"164909",24.9
"164910",24.7
"164911",24.6
"164912",24.5
"164913",25.0241
"164914",28.4522
"164915",31.4948
"164916",34.5827
"164917",37.4207
"164918",39.5448
"164919",40.0154
"164920",38.4714
"164921",35.0569
"164922",36.7377
"164923",35.3188
"164924",29.5119
"164925",26.4552
"164926",25.7
"164927",25.4
"164928",25.1
"164929",25
"164930",24.8
"164931",24.6
"164932",24.5
"164933",24.5
"164934",24.4
"164935",24.3
"164936",24.2
"164937",25.5495
"164938",36.1757
"164939",41.3173
"164940",44.594
"164941",45.8739
"164942",46.5766
"164943",46.9109
"164944",46.6846
"164945",45.6481
"164946",44.0664
"164947",41.4744
"164948",37.1059
"164949",28.5767
"164950",26.1
"164951",25.8
"164952",25.5
"164953",25.3
"164954",25.1
"164955",25
"164956",24.9
"164957",24.8
"164958",24.7
"164959",24.5
"164960",24.4
"164961",24.9749
"164962",30.7976
"164963",34.8589
"164964",39.1459
"164965",41.2936
"164966",42.069
"164967",42.0443
"164968",40.2137
"164969",33.6858
"164970",33.2606
"164971",40.3662
"164972",36.9729
"164973",29.1304
"164974",26.2
"164975",25.8
"164976",25.6
"164977",25.5
"164978",25.3
"164979",25.1
"164980",24.9
"164981",24.8
"164982",24.7
"164983",24.6
"164984",24.6
"164985",26.5653
"164986",37.8381
"164987",43.0928
"164988",45.6677
"164989",46.5551
"164990",46.8199
"164991",46.819
"164992",45.3735
"164993",34.4702
"164994",41.7067
"164995",42.4811
"164996",32.8144
"164997",27.0819
"164998",26.1
"164999",25.9
"165000",25.8
"165001",25.7
"165002",25.5
"165003",25.3
"165004",25.2
"165005",25.1
"165006",24.9
"165007",24.8
"165008",24.8
"165009",27.0785
"165010",37.5553
"165011",38.5009
"165012",42.2083
"165013",45.6288
"165014",45.4277
"165015",41.001
"165016",42.5311
"165017",40.8144
"165018",40.5695
"165019",41.0471
"165020",38.7109
"165021",29.5626
"165022",27
"165023",26.7
"165024",26.5
"165025",26.3
"165026",26.1
"165027",25.9
"165028",25.7
"165029",25.6
"165030",25.4
"165031",25.3
"165032",25.2
"165033",27.1592
"165034",38.0604
"165035",40.8747
"165036",45.3681
"165037",47.2877
"165038",48.747
"165039",48.827
"165040",48.5872
"165041",48.0562
"165042",47.1133
"165043",41.0996
"165044",39.8632
"165045",30.1425
"165046",27.1
"165047",26.8
"165048",26.6
"165049",26.4
"165050",26.3
"165051",26.2
"165052",26.1
"165053",25.9
"165054",25.7
"165055",25.5
"165056",25.3
"165057",26.9214
"165058",37.4513
"165059",42.7899
"165060",46.2894
"165061",48.1631
"165062",48.792
"165063",48.8148
"165064",48.4894
"165065",47.6001
"165066",46.158
"165067",43.7869
"165068",38.8556
"165069",29.7121
"165070",27.2
"165071",27
"165072",26.8
"165073",26.5
"165074",26.3
"165075",26
"165076",25.9
"165077",25.7
"165078",25.5
"165079",25.3
"165080",25.2
"165081",26.2183
"165082",35.0254
"165083",36.6861
"165084",43.7974
"165085",48.2232
"165086",50.4212
"165087",50.844
"165088",50.4433
"165089",49.042
"165090",47.9609
"165091",45.3551
"165092",39.9983
"165093",29.3756
"165094",27.2
"165095",26.9
"165096",26.7
"165097",26.5
"165098",26.3
"165099",26.1
"165100",26
"165101",25.8
"165102",25.8
"165103",25.7
"165104",25.5
"165105",27.4679
"165106",38.7145
"165107",44.2859
"165108",47.8374
"165109",49.4487
"165110",50.4567
"165111",50.5914
"165112",50.2584
"165113",49.2632
"165114",47.8361
"165115",45.2825
"165116",40.413
"165117",30.6868
"165118",27.2
"165119",26.8
"165120",26.7
"165121",26.6
"165122",26.5
"165123",26.3
"165124",26.2
"165125",26.1
"165126",26.1
"165127",26
"165128",26
"165129",27.5658
"165130",37.8041
"165131",42.9846
"165132",46.0452
"165133",47.8055
"165134",48.5691
"165135",48.8766
"165136",48.4676
"165137",47.7114
"165138",46.6758
"165139",44.3034
"165140",39.6641
"165141",30.5116
"165142",27.3
"165143",26.9
"165144",26.8
"165145",26.6
"165146",26.5
"165147",26.3
"165148",26.1
"165149",26
"165150",25.8
"165151",25.6
"165152",25.5
"165153",27.545
"165154",39.0159
"165155",44.1734
"165156",46.3377
"165157",46.4471
"165158",45.4931
"165159",46.11
"165160",46.0208
"165161",45.9369
"165162",44.7428
"165163",43.4458
"165164",39.2271
"165165",30.1345
"165166",26.8
"165167",26.4
"165168",26.2
"165169",26.1
"165170",26
"165171",25.8
"165172",25.6
"165173",25.5
"165174",25.4
"165175",25.3
"165176",25.2
"165177",26.7993
"165178",36.0895
"165179",33.7547
"165180",44.3556
"165181",45.3775
"165182",46.1108
"165183",46.301
"165184",46.4731
"165185",46.1329
"165186",45.1385
"165187",42.9063
"165188",38.4146
"165189",30.001
"165190",27.1
"165191",26.8
"165192",26.6
"165193",26.4
"165194",26.3
"165195",26
"165196",25.7
"165197",25.6
"165198",25.5
"165199",25.4
"165200",25.3
"165201",26.9613
"165202",34.2333
"165203",36.9669
"165204",38.0732
"165205",42.8738
"165206",43.8671
"165207",46.1423
"165208",47.2359
"165209",46.7401
"165210",45.7703
"165211",42.5567
"165212",30.2333
"165213",28.1763
"165214",27.2
"165215",27
"165216",26.9
"165217",26.8
"165218",26.7
"165219",26.5
"165220",26.3
"165221",26.2
"165222",26.1
"165223",25.9
"165224",25.8
"165225",26.5071
"165226",34.2564
"165227",37.87
"165228",45.3388
"165229",46.2836
"165230",46.8344
"165231",44.9786
"165232",45.9384
"165233",41.1188
"165234",44.789
"165235",43.0752
"165236",39.2315
"165237",30.7634
"165238",27.2
"165239",27
"165240",26.8
"165241",26.7
"165242",26.5
"165243",26.3
"165244",26.1
"165245",26
"165246",25.8
"165247",25.6
"165248",25.4
"165249",27.8692
"165250",38.4459
"165251",40.115
"165252",45.9601
"165253",46.1045
"165254",48.0232
"165255",46.2708
"165256",41.615
"165257",42.9467
"165258",45.275
"165259",44.8446
"165260",40.486
"165261",31.1717
"165262",27.2
"165263",26.8
"165264",26.6
"165265",26.5
"165266",26.3
"165267",26.1
"165268",25.8
"165269",25.7
"165270",25.5
"165271",25.4
"165272",25.3
"165273",27.5929
"165274",38.991
"165275",44.5461
"165276",47.9346
"165277",49.4947
"165278",50.2889
"165279",50.318
"165280",49.5534
"165281",48.5974
"165282",46.9093
"165283",44.4484
"165284",39.8137
"165285",30.6994
"165286",26.9
"165287",26.6
"165288",26.4
"165289",26.2
"165290",26
"165291",25.8
"165292",25.7
"165293",25.6
"165294",25.5
"165295",25.4
"165296",25.2
"165297",27.6645
"165298",38.9226
"165299",44.3863
"165300",46.7691
"165301",47.7168
"165302",48.2858
"165303",48.4647
"165304",48.3103
"165305",47.8027
"165306",46.4689
"165307",44.4576
"165308",40.0461
"165309",30.9209
"165310",26.9
"165311",26.5
"165312",26.2
"165313",26
"165314",25.8
"165315",25.6
"165316",25.4
"165317",25.3
